Farm,Stage,Family.ID,Count,Guild,Guild2,Date,Order,Family,family_english,Guild.C,Genus,stage.C,julian_date
MC3,Ripening,Mir,2,Rice.Herbivore,Rice.herb,20180630,半翅目,盲椿科,Miridae,稻害者,,乳熟期,181
MC3,Ripening,Ara,1,Predator,Predators,20180630,蜘蛛目,金蛛科,Araneidae,掠食者,,乳熟期,181
MC3,Ripening,Dol,1,Predator,Predators,20180630,雙翅目,長足虻科,Dolichopodidae,掠食者,,乳熟期,181
MC3,Ripening,Ich,1,Parasitoid,Parasitoid,20180630,膜翅目,姬蜂科,Ichneumonidae,擬寄生者,,乳熟期,181
MC3,Ripening,Chl,7,Neutral,Detritivores,20180630,雙翅目,稈蠅科,Chloropidae,中性物種,,乳熟期,181
MC3,Ripening,Ara,1,Predator,Predators,20180630,蜘蛛目,貓蛛科,Oxyopidae,掠食者,,乳熟期,181
MC3,Ripening,Red,1,Predator,Predators,20180630,半翅目,獵椿科,Reduviidae,掠食者,,乳熟期,181
MC3,Ripening,Dry,3,Parasitoid,Parasitoid,20180630,膜翅目,鐮蜂科,Dryinidae,擬寄生者,,乳熟期,181
LO1,Ripening,Chl,1,Predator,Predators,20180630,雙翅目,稈蠅科,Chloropidae,掠食者,Anatrichus,乳熟期,181
LO1,Ripening,Tet,1,Predator,Predators,20180630,蜘蛛目,長腳蛛科,Tetragnathidae,掠食者,方網,乳熟期,181
LO1,Ripening,Acr,1,Rice.Herbivore,Rice.herb,20180630,直翅目,蝗科,Acrididae,稻害者,台灣稻蝗,乳熟期,181
LO1,Ripening,Del,3,Rice.Herbivore,Rice.herb,20180630,半翅目,稻蝨科,Delphacidae,稻害者,白背飛蝨,乳熟期,181
LO1,Ripening,Sci,2,Neutral,Detritivores,20180630,雙翅目,沼蠅科,Sciomyzidae,中性物種,長角沼蠅,乳熟期,181
LO1,Ripening,Cic,106,Rice.Herbivore,Rice.herb,20180630,半翅目,葉蟬科,Cicadellidae,稻害者,偽黑尾葉蟬,乳熟期,181
LO1,Ripening,Tet,1,Predator,Predators,20180630,蜘蛛目,長腳蛛科,Tetragnathidae,掠食者,華麗長腳蛛,乳熟期,181
LO1,Ripening,Gry,2,Herbivore,Tour.herb,20180630,直翅目,蟋蟀科,Gryllidae,植食者,黑脛草蟋,乳熟期,181
LO1,Ripening,For,5,Neutral,Detritivores,20180630,膜翅目,蟻科,Formicidae,中性物種,黑棘蟻,乳熟期,181
LO1,Ripening,Pen,10,Rice.Herbivore,Rice.herb,20180630,半翅目,蔓椿科,Pentatomidae,稻害者,稻赤蔓椿,乳熟期,181
LO1,Ripening,Ara,1,Predator,Predators,20180630,蜘蛛目,袋蛛科,Clubionidae ,掠食者,,乳熟期,181
LO1,Ripening,Chl,4,Neutral,Detritivores,20180630,雙翅目,稈蠅科,Chloropidae,中性物種,,乳熟期,181
LO1,Ripening,Coc,24,Predator,Predators,20180630,鞘翅目,瓢蟲科,Coccinellidae,掠食者,,乳熟期,181
LO1,Ripening,Lau,1,Neutral,Detritivores,20180630,雙翅目,縞蠅科,Lauxaniidae,中性物種,,乳熟期,181
LO1,Ripening,Pyl,1,Rice.Herbivore,Rice.herb,20180630,鱗翅目,螟蛾科,Pyralidae,稻害者,,乳熟期,181
LO1,Ripening,Ara,1,Predator,Predators,20180630,蜘蛛目,貓蛛科,Oxyopidae,掠食者,,乳熟期,181
LO1,Ripening,Pip,1,Parasitoid,Parasitoid,20180630,雙翅目,頭蠅科,Pipunculidae,擬寄生者,,乳熟期,181
LO1,Ripening,Ara,2,Predator,Predators,20180630,蜘蛛目,蟹蛛科,Thomisidae,掠食者,,乳熟期,181
LO1,Ripening,Cer,2,Predator,Predators,20180630,雙翅目,蠓科,Ceratopogonidae,掠食者,,乳熟期,181
LO2,Ripening,Chi,1,Neutral,Detritivores,20180630,雙翅目,搖蚊科,Chironomidae,中性物種,池畔搖蚊,乳熟期,181
LO2,Ripening,Sci,1,Neutral,Detritivores,20180630,雙翅目,沼蠅科,Sciomyzidae,中性物種,長角沼蠅,乳熟期,181
LO2,Ripening,Bra,2,Parasitoid,Parasitoid,20180630,膜翅目,小繭蜂科,Braconidae,擬寄生者,,乳熟期,181
LO2,Ripening,Cic,43,Rice.Herbivore,Rice.herb,20180630,半翅目,葉蟬科,Cicadellidae,稻害者,,乳熟期,181
LO2,Ripening,Del,8,Rice.Herbivore,Rice.herb,20180630,半翅目,稻蝨科,Delphacidae,稻害者,,乳熟期,181
LO2,Ripening,Coc,2,Predator,Predators,20180630,鞘翅目,瓢蟲科,Coccinellidae,掠食者,,乳熟期,181
LO2,Ripening,Ara,1,Predator,Predators,20180630,蜘蛛目,貓蛛科,Oxyopidae,掠食者,,乳熟期,181
LO2,Ripening,Pip,1,Parasitoid,Parasitoid,20180630,雙翅目,頭蠅科,Pipunculidae,擬寄生者,,乳熟期,181
LO3,Ripening,Chl,1,Predator,Predators,20180630,雙翅目,稈蠅科,Chloropidae,掠食者,Anatrichus,乳熟期,181
LO3,Ripening,Sci,7,Neutral,Detritivores,20180630,雙翅目,沼蠅科,Sciomyzidae,中性物種,長角沼蠅,乳熟期,181
LO3,Ripening,Cic,85,Rice.Herbivore,Rice.herb,20180630,半翅目,葉蟬科,Cicadellidae,稻害者,偽黑尾葉蟬,乳熟期,181
LO3,Ripening,Del,2,Rice.Herbivore,Rice.herb,20180630,半翅目,稻蝨科,Delphacidae,稻害者,斑飛蝨,乳熟期,181
LO3,Ripening,Coc,4,Predator,Predators,20180630,鞘翅目,瓢蟲科,Coccinellidae,掠食者,橙瓢蟲,乳熟期,181
LO3,Ripening,Dol,1,Predator,Predators,20180630,雙翅目,長足虻科,Dolichopodidae,掠食者,,乳熟期,181
LO3,Ripening,Cul,1,Neutral,Detritivores,20180630,雙翅目,蚊科,Culicidae,中性物種,,乳熟期,181
LO3,Ripening,Tac,1,Parasitoid,Parasitoid,20180630,雙翅目,寄蠅科,Tachinidae,擬寄生者,,乳熟期,181
LO3,Ripening,Chl,1,Neutral,Detritivores,20180630,雙翅目,稈蠅科,Chloropidae,中性物種,,乳熟期,181
LO3,Ripening,Pip,1,Parasitoid,Parasitoid,20180630,雙翅目,頭蠅科,Pipunculidae,擬寄生者,,乳熟期,181
LC1,Ripening,Sph,1,Neutral,Detritivores,20180630,雙翅目,大附蠅科,Sphaeroceridae,中性物種,,乳熟期,181
LC1,Ripening,Sci,1,Neutral,Detritivores,20180630,雙翅目,沼蠅科,Sciomyzidae,中性物種,長角沼蠅,乳熟期,181
LC1,Ripening,Eph,1,Neutral,Detritivores,20180630,雙翅目,渚蠅科,Ephydridae,中性物種,,乳熟期,181
LC1,Ripening,Chl,5,Neutral,Detritivores,20180630,雙翅目,稈蠅科,Chloropidae,中性物種,,乳熟期,181
LC1,Ripening,Chi,3,Neutral,Detritivores,20180630,雙翅目,搖蚊科,Chironomidae,中性物種,池畔搖蚊,乳熟期,181
LC1,Ripening,Chi,2,Neutral,Detritivores,20180630,雙翅目,搖蚊科,Chironomidae,中性物種,隱搖蚊,乳熟期,181
LC1,Ripening,For,1,Neutral,Detritivores,20180630,膜翅目,蟻科,Formicidae,中性物種,,乳熟期,181
LC1,Ripening,Ara,6,Predator,Predators,20180630,蜘蛛目,金蛛科,Araneidae,掠食者,,乳熟期,181
LC1,Ripening,Chl,3,Predator,Predators,20180630,雙翅目,稈蠅科,Chloropidae,掠食者,Anatrichus,乳熟期,181
LC1,Ripening,Coc,3,Predator,Predators,20180630,鞘翅目,瓢蟲科,Coccinellidae,掠食者,橙瓢蟲,乳熟期,181
LC1,Ripening,Ara,1,Predator,Predators,20180630,蜘蛛目,貓蛛科,Oxyopidae,掠食者,,乳熟期,181
LC1,Ripening,Sta,1,Predator,Predators,20180630,鞘翅目,隱翅蟲科,Staphylinidae,掠食者,,乳熟期,181
LC1,Ripening,Cic,95,Rice.Herbivore,Rice.herb,20180630,半翅目,葉蟬科,Cicadellidae,稻害者,偽黑尾葉蟬,乳熟期,181
LC1,Ripening,Bra,6,Parasitoid,Parasitoid,20180630,膜翅目,小繭蜂科,Braconidae,擬寄生者,,乳熟期,181
LC1,Ripening,Pte,1,Parasitoid,Parasitoid,20180630,膜翅目,金小蜂科,Pteromalidae,擬寄生者,,乳熟期,181
LC1,Ripening,Ich,1,Parasitoid,Parasitoid,20180630,膜翅目,姬蜂科,Ichneumonidae,擬寄生者,,乳熟期,181
LC1,Ripening,Sce,4,Parasitoid,Parasitoid,20180630,膜翅目,緣腹細蜂科,Scelionidae,擬寄生者,粒卵蜂,乳熟期,181
LC1,Ripening,Pip,2,Parasitoid,Parasitoid,20180630,雙翅目,頭蠅科,Pipunculidae,擬寄生者,,乳熟期,181
LC3,Ripening,Sci,2,Neutral,Detritivores,20180630,雙翅目,沼蠅科,Sciomyzidae,中性物種,長角沼蠅,乳熟期,181
LC3,Ripening,Sph,1,Neutral,Detritivores,20180630,雙翅目,大副蠅科,Sphaeroceridae,中性物種,,乳熟期,181
LC3,Ripening,Eph,1,Neutral,Detritivores,20180630,雙翅目,渚蠅科,Ephydridae,中性物種,,乳熟期,181
LC3,Ripening,Chl,7,Neutral,Detritivores,20180630,雙翅目,稈蠅科,Chloropidae,中性物種,,乳熟期,181
LC3,Ripening,Coc,1,Predator,Predators,20180630,鞘翅目,瓢蟲科,Coccinellidae,掠食者,橙瓢蟲,乳熟期,181
LC3,Ripening,Ant,1,Predator,Predators,20180630,半翅目,花椿科,Anthocoridae,掠食者,,乳熟期,181
LC3,Ripening,Gry,2,Herbivore,Tour.herb,20180630,直翅目,蟋蟀科,Gryllidae,植食者,,乳熟期,181
LC3,Ripening,Cic,232,Rice.Herbivore,Rice.herb,20180630,半翅目,葉蟬科,Cicadellidae,稻害者,偽黑尾葉蟬,乳熟期,181
LC3,Ripening,Del,4,Rice.Herbivore,Rice.herb,20180630,半翅目,稻蝨科,Delphacidae,稻害者,斑飛蝨,乳熟期,181
LC3,Ripening,Cic,7,Rice.Herbivore,Rice.herb,20180630,半翅目,葉蟬科,Cicadellidae,稻害者,電光葉蟬,乳熟期,181
LC3,Ripening,Pen,8,Rice.Herbivore,Rice.herb,20180630,半翅目,蔓椿科,Pentatomidae,稻害者,,乳熟期,181
LC3,Ripening,Pyl,1,Rice.Herbivore,Rice.herb,20180630,鱗翅目,螟蛾科,Pyralidae,稻害者,,乳熟期,181
LC3,Ripening,Ich,1,Parasitoid,Parasitoid,20180630,膜翅目,姬蜂科,Ichneumonidae,擬寄生者,,乳熟期,181
LC3,Ripening,Ich,1,Parasitoid,Parasitoid,20180630,膜翅目,姬蜂科,Ichneumonidae,擬寄生者,,乳熟期,181
LC3,Ripening,Sce,2,Parasitoid,Parasitoid,20180630,膜翅目,緣腹細蜂科,Scelionidae,擬寄生者,,乳熟期,181
LC3,Ripening,Pip,4,Parasitoid,Parasitoid,20180630,雙翅目,頭蠅科,Pipunculidae,擬寄生者,,乳熟期,181
SO1,Ripening,Chl,2,Predator,Predators,20180630,雙翅目,稈蠅科,Chloropidae,掠食者,Anatrichus,乳熟期,181
SO1,Ripening,Bra,1,Parasitoid,Parasitoid,20180630,膜翅目,小繭蜂科,Braconidae,擬寄生者,opius,乳熟期,181
SO1,Ripening,Del,5,Rice.Herbivore,Rice.herb,20180630,半翅目,稻蝨科,Delphacidae,稻害者,白背飛蝨,乳熟期,181
SO1,Ripening,Chi,3,Neutral,Detritivores,20180630,雙翅目,搖蚊科,Chironomidae,中性物種,克利搖蚊,乳熟期,181
SO1,Ripening,Pen,8,Rice.Herbivore,Rice.herb,20180630,半翅目,椿科,Pentatomidae,稻害者,南方綠椿象,乳熟期,181
SO1,Ripening,Cic,1,Rice.Herbivore,Rice.herb,20180630,半翅目,葉蟬科,Cicadellidae,稻害者,偽黑尾葉蟬,乳熟期,181
SO1,Ripening,Del,13,Rice.Herbivore,Rice.herb,20180630,半翅目,稻蝨科,Delphacidae,稻害者,斑飛蝨,乳熟期,181
SO1,Ripening,Pen,1,Rice.Herbivore,Rice.herb,20180630,半翅目,蔓椿科,Pentatomidae,稻害者,稻赤蔓椿,乳熟期,181
SO1,Ripening,Cor,1,Rice.Herbivore,Rice.herb,20180630,半翅目,緣椿科,Coreidae,稻害者,稻刺緣椿,乳熟期,181
SO1,Ripening,Coc,4,Predator,Predators,20180630,鞘翅目,瓢蟲科,Coccinellidae,掠食者,橙瓢蟲,乳熟期,181
SO1,Ripening,Sci,2,Predator,Predators,20180630,雙翅目,沼蠅科,Sciomyzidae,掠食者,,乳熟期,181
SO1,Ripening,Ara,2,Predator,Predators,20180630,蜘蛛目,金蛛科,Araneidae,掠食者,,乳熟期,181
SO1,Ripening,Ara,1,Predator,Predators,20180630,蜘蛛目,紅螯蛛科,Cheiracanthiidae,掠食者,,乳熟期,181
SO1,Ripening,Ich,1,Parasitoid,Parasitoid,20180630,膜翅目,姬蜂科,Ichneumonidae,擬寄生者,,乳熟期,181
SO1,Ripening,Eph,1,Neutral,Detritivores,20180630,雙翅目,渚蠅科,Ephydridae,中性物種,,乳熟期,181
SO1,Ripening,Chl,4,Neutral,Detritivores,20180630,雙翅目,稈蠅科,Chloropidae,中性物種,,乳熟期,181
SO1,Ripening,Sta,1,Parasitoid,Parasitoid,20180630,鞘翅目,隱翅蟲科,Staphylinidae,擬寄生者,,乳熟期,181
SO1,Ripening,Ara,2,Predator,Predators,20180630,蜘蛛目,蟹蛛科,Thomisidae,掠食者,,乳熟期,181
SO1,Ripening,Cer,3,Predator,Predators,20180630,雙翅目,蠓科,Ceratopogonidae,掠食者,,乳熟期,181
SC1,Ripening,Chl,12,Predator,Predators,20180630,雙翅目,稈蠅科,Chloropidae,掠食者,Anatrichus,乳熟期,181
SC1,Ripening,Bra,1,Parasitoid,Parasitoid,20180630,膜翅目,小繭蜂科,Braconidae,擬寄生者,cotesia,乳熟期,181
SC1,Ripening,Del,10,Rice.Herbivore,Rice.herb,20180630,半翅目,稻蝨科,Delphacidae,稻害者,白背飛蝨,乳熟期,181
SC1,Ripening,Chi,4,Neutral,Detritivores,20180630,雙翅目,搖蚊科,Chironomidae,中性物種,克利搖蚊,乳熟期,181
SC1,Ripening,Sci,3,Neutral,Detritivores,20180630,雙翅目,沼蠅科,Sciomyzidae,中性物種,長角沼蠅,乳熟期,181
SC1,Ripening,Cic,2,Rice.Herbivore,Rice.herb,20180630,半翅目,葉蟬科,Cicadellidae,稻害者,偽黑尾葉蟬,乳熟期,181
SC1,Ripening,Sce,1,Parasitoid,Parasitoid,20180630,膜翅目,緣腹細蜂科,Scelionidae,擬寄生者,粒卵蜂,乳熟期,181
SC1,Ripening,Del,4,Rice.Herbivore,Rice.herb,20180630,半翅目,稻蝨科,Delphacidae,稻害者,斑飛蝨,乳熟期,181
SC1,Ripening,Coc,3,Predator,Predators,20180630,鞘翅目,瓢蟲科,Coccinellidae,掠食者,橙瓢蟲,乳熟期,181
SC1,Ripening,Bra,2,Parasitoid,Parasitoid,20180630,膜翅目,小繭蜂科,Braconidae,擬寄生者,,乳熟期,181
LO1,Ripening,Trc,1,Parasitoid,Parasitoid,20180630,膜翅目,赤眼蜂科,Trichogrammatidae,擬寄生者,,乳熟期,181
SC1,Ripening,Ara,2,Predator,Predators,20180630,蜘蛛目,金蛛科,Araneidae,掠食者,,乳熟期,181
SC1,Ripening,Dol,1,Predator,Predators,20180630,雙翅目,長足虻科,Dolichopodidae,掠食者,,乳熟期,181
SC1,Ripening,Ich,2,Parasitoid,Parasitoid,20180630,膜翅目,姬蜂科,Ichneumonidae,擬寄生者,,乳熟期,181
SC1,Ripening,Cul,2,Neutral,Detritivores,20180630,雙翅目,蚊科,Culicidae,中性物種,,乳熟期,181
SC1,Ripening,Eph,4,Neutral,Detritivores,20180630,雙翅目,渚蠅科,Ephydridae,中性物種,,乳熟期,181
SC1,Ripening,Chl,11,Neutral,Detritivores,20180630,雙翅目,稈蠅科,Chloropidae,中性物種,,乳熟期,181
SC1,Ripening,For,1,Neutral,Detritivores,20180630,膜翅目,蟻科,Formicidae,中性物種,,乳熟期,181
